sales_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
D0000634,O000252,P013,2,8500,5,16150
D0000635,O000252,P006,2,10500,5,19950
D0000636,O000252,P009,3,15000,0,45000
D0000637,O000253,P018,2,12000,0,24000
D0000638,O000254,P011,2,11500,5,21850
D0000639,O000254,P015,1,3000,0,3000
D0000640,O000254,P007,2,18000,10,32400
D0000641,O000254,P019,2,17000,5,32300
D0000642,O000255,P015,3,3000,10,8100
D0000643,O000255,P013,3,8500,10,22950
D0000644,O000255,P010,2,5500,5,10450
D0000645,O000256,P003,1,5500,0,5500
D0000646,O000256,P013,3,8500,10,22950
D0000647,O000257,P019,3,17000,0,51000
D0000648,O000257,P008,3,24500,0,73500
D0000649,O000257,P010,1,5500,0,5500
D0000650,O000257,P016,2,15500,0,31000
D0000651,O000258,P011,3,11500,0,34500
D0000652,O000258,P003,3,5500,10,14850
D0000653,O000258,P008,3,24500,10,66150
D0000654,O000258,P015,1,3000,0,3000
D0000655,O000259,P011,2,11500,0,23000
D0000656,O000259,P015,1,3000,10,2700
D0000657,O000259,P001,2,3500,5,6650
D0000658,O000259,P013,3,8500,0,25500
D0000659,O000260,P007,1,18000,0,18000
D0000660,O000260,P001,1,3500,0,3500
D0000661,O000261,P013,1,8500,0,8500
D0000662,O000262,P012,1,39500,0,39500
D0000663,O000263,P018,3,12000,0,36000
D0000664,O000263,P016,3,15500,0,46500
D0000665,O000264,P014,1,6500,0,6500
D0000666,O000264,P005,1,8500,5,8075
D0000667,O000264,P008,3,24500,0,73500
D0000668,O000265,P015,1,3000,0,3000
D0000669,O000266,P002,1,3500,10,3150
D0000670,O000266,P004,2,2500,0,5000
D0000671,O000266,P006,3,10500,5,29925
D0000672,O000266,P015,2,3000,0,6000
D0000673,O000267,P014,2,6500,10,11700
D0000674,O000267,P001,1,3500,10,3150
D0000675,O000268,P012,2,39500,5,75050
D0000676,O000268,P019,1,17000,10,15300
D0000677,O000268,P003,3,5500,5,15675
D0000678,O000269,P020,2,29500,10,53100
D0000679,O000269,P007,3,18000,10,48600
D0000680,O000270,P017,3,4500,5,12825
D0000681,O000271,P008,3,24500,0,73500
D0000682,O000271,P014,1,6500,0,6500
D0000683,O000271,P005,2,8500,0,17000
D0000684,O000272,P013,1,8500,0,8500
D0000685,O000272,P015,2,3000,5,5700
D0000686,O000273,P005,1,8500,0,8500
D0000687,O000273,P009,1,15000,0,15000
D0000688,O000273,P004,1,2500,10,2250
D0000689,O000274,P007,2,18000,0,36000
D0000690,O000274,P008,1,24500,5,23275
D0000691,O000274,P018,3,12000,0,36000
D0000692,O000274,P001,2,3500,0,7000
D0000693,O000275,P004,3,2500,0,7500
D0000694,O000276,P002,1,3500,5,3325
D0000695,O000277,P007,1,18000,5,17100
D0000696,O000278,P020,3,29500,10,79650
D0000697,O000278,P010,1,5500,10,4950
D0000698,O000278,P014,3,6500,5,18525
D0000699,O000278,P018,2,12000,5,22800
D0000700,O000279,P002,2,3500,0,7000
D0000701,O000279,P008,2,24500,5,46550
D0000702,O000280,P008,1,24500,0,24500
D0000703,O000280,P007,2,18000,10,32400
D0000704,O000280,P009,2,15000,10,27000
D0000705,O000281,P004,3,2500,0,7500
D0000706,O000282,P019,2,17000,0,34000
D0000707,O000282,P014,3,6500,5,18525
D0000708,O000282,P009,2,15000,5,28500
D0000709,O000282,P004,3,2500,5,7125
D0000710,O000283,P015,1,3000,0,3000
D0000711,O000283,P009,2,15000,0,30000
D0000712,O000283,P011,3,11500,0,34500
D0000713,O000284,P018,2,12000,0,24000
D0000714,O000285,P004,1,2500,0,2500
D0000715,O000285,P002,1,3500,0,3500
D0000716,O000285,P014,3,6500,10,17550
D0000717,O000286,P011,3,11500,0,34500
D0000718,O000287,P006,2,10500,0,21000
D0000719,O000287,P010,3,5500,0,16500
D0000720,O000287,P005,3,8500,5,24225
D0000721,O000288,P014,1,6500,10,5850
D0000722,O000288,P011,1,11500,10,10350
D0000723,O000288,P009,1,15000,0,15000
D0000724,O000288,P020,3,29500,10,79650
D0000725,O000289,P016,1,15500,0,15500
D0000726,O000289,P004,1,2500,5,2375
D0000727,O000290,P017,1,4500,10,4050
D0000728,O000291,P001,2,3500,5,6650
D0000729,O000292,P008,3,24500,5,69825
D0000730,O000292,P003,1,5500,0,5500
D0000731,O000293,P015,1,3000,0,3000
D0000732,O000293,P009,1,15000,10,13500
D0000733,O000293,P005,1,8500,0,8500
D0000734,O000294,P011,3,11500,0,34500
D0000735,O000295,P004,1,2500,10,2250
D0000736,O000295,P001,3,3500,5,9975
D0000737,O000296,P017,1,4500,0,4500
D0000738,O000296,P013,2,8500,0,17000
D0000739,O000296,P007,1,18000,10,16200
D0000740,O000296,P003,2,5500,0,11000
D0000741,O000297,P019,2,17000,0,34000
D0000742,O000297,P007,3,18000,0,54000
D0000743,O000297,P013,2,8500,0,17000
D0000744,O000298,P012,3,39500,0,118500
D0000745,O000299,P002,1,3500,0,3500
D0000746,O000299,P014,1,6500,5,6175
D0000747,O000299,P010,2,5500,0,11000
D0000748,O000299,P001,1,3500,0,3500
D0000749,O000300,P020,2,29500,0,59000
D0000750,O000301,P002,2,3500,5,6650
D0000751,O000301,P001,3,3500,10,9450
D0000752,O000301,P019,1,17000,5,16150
D0000753,O000301,P011,1,11500,10,10350
D0000754,O000302,P013,1,8500,0,8500
D0000755,O000303,P010,2,5500,0,11000
D0000756,O000303,P014,1,6500,0,6500
D0000757,O000303,P002,3,3500,0,10500
D0000758,O000304,P020,3,29500,5,84075
D0000759,O000304,P006,3,10500,0,31500
D0000760,O000305,P014,2,6500,10,11700
D0000761,O000306,P006,3,10500,0,31500
D0000762,O000306,P012,3,39500,0,118500
D0000763,O000306,P010,3,5500,5,15675
D0000764,O000306,P007,3,18000,0,54000
D0000765,O000307,P017,1,4500,0,4500
D0000766,O000307,P010,3,5500,0,16500
D0000767,O000307,P004,2,2500,0,5000
D0000768,O000307,P012,1,39500,10,35550
D0000769,O000308,P011,3,11500,0,34500
D0000770,O000309,P010,3,5500,10,14850
D0000771,O000309,P019,3,17000,0,51000
D0000772,O000309,P008,1,24500,5,23275
D0000773,O000309,P007,1,18000,0,18000
D0000774,O000310,P017,3,4500,5,12825
D0000775,O000311,P006,3,10500,0,31500
D0000776,O000311,P002,1,3500,0,3500
D0000777,O000311,P010,3,5500,0,16500
D0000778,O000311,P018,1,12000,0,12000
D0000779,O000312,P002,3,3500,0,10500
D0000780,O000312,P007,1,18000,0,18000
D0000781,O000312,P008,2,24500,10,44100
D0000782,O000313,P014,3,6500,0,19500
D0000783,O000313,P008,1,24500,10,22050
D0000784,O000313,P012,2,39500,0,79000
D0000785,O000314,P004,1,2500,0,2500
D0000786,O000314,P013,3,8500,5,24225
D0000787,O000314,P020,2,29500,10,53100
D0000788,O000315,P012,1,39500,0,39500
D0000789,O000315,P004,2,2500,10,4500
D0000790,O000316,P016,3,15500,5,44175
D0000791,O000316,P005,1,8500,5,8075
D0000792,O000316,P014,3,6500,10,17550
D0000793,O000316,P003,2,5500,5,10450
D0000794,O000317,P017,2,4500,0,9000
D0000795,O000318,P013,2,8500,0,17000
D0000796,O000318,P005,3,8500,0,25500
D0000797,O000318,P001,3,3500,10,9450
D0000798,O000319,P017,1,4500,5,4275
D0000799,O000319,P008,1,24500,10,22050
D0000800,O000319,P019,3,17000,0,51000
D0000801,O000320,P009,1,15000,5,14250
D0000802,O000321,P006,1,10500,0,10500
D0000803,O000321,P011,1,11500,0,11500
D0000804,O000321,P003,3,5500,10,14850
D0000805,O000321,P004,1,2500,10,2250
D0000806,O000322,P012,2,39500,10,71100
D0000807,O000322,P015,1,3000,0,3000
D0000808,O000322,P006,2,10500,0,21000
D0000809,O000322,P004,3,2500,5,7125
D0000810,O000323,P004,3,2500,0,7500
D0000811,O000324,P013,2,8500,0,17000
D0000812,O000324,P005,3,8500,5,24225
D0000813,O000324,P001,2,3500,5,6650
D0000814,O000325,P004,3,2500,5,7125
D0000815,O000325,P017,1,4500,0,4500
D0000816,O000325,P006,3,10500,0,31500
D0000817,O000325,P019,1,17000,10,15300
D0000818,O000326,P013,1,8500,10,7650
D0000819,O000326,P003,1,5500,0,5500
D0000820,O000326,P011,2,11500,5,21850
D0000821,O000326,P014,3,6500,10,17550
D0000822,O000327,P014,2,6500,5,12350
D0000823,O000327,P012,2,39500,5,75050
D0000824,O000327,P001,2,3500,0,7000
D0000825,O000328,P015,2,3000,0,6000
D0000826,O000328,P014,1,6500,5,6175
D0000827,O000328,P018,2,12000,0,24000
D0000828,O000329,P005,3,8500,5,24225
D0000829,O000330,P008,2,24500,5,46550
D0000830,O000330,P016,1,15500,0,15500
D0000831,O000331,P006,1,10500,0,10500
D0000832,O000332,P017,3,4500,5,12825
D0000833,O000332,P012,3,39500,0,118500
D0000834,O000332,P011,3,11500,10,31050
D0000835,O000333,P019,2,17000,10,30600
D0000836,O000333,P013,1,8500,0,8500
D0000837,O000334,P017,2,4500,5,8550
D0000838,O000334,P007,3,18000,0,54000
D0000839,O000334,P001,2,3500,0,7000
D0000840,O000334,P004,1,2500,5,2375
D0000841,O000335,P011,3,11500,5,32775
D0000842,O000335,P017,1,4500,10,4050
D0000843,O000336,P015,3,3000,0,9000
D0000844,O000336,P020,2,29500,0,59000
D0000845,O000337,P014,2,6500,0,13000
D0000846,O000338,P004,1,2500,0,2500
D0000847,O000338,P008,2,24500,5,46550
D0000848,O000338,P011,1,11500,0,11500
D0000849,O000339,P012,2,39500,0,79000
D0000850,O000339,P016,1,15500,10,13950
D0000851,O000339,P014,2,6500,5,12350
D0000852,O000340,P019,3,17000,5,48450
D0000853,O000341,P020,1,29500,0,29500
D0000854,O000342,P011,1,11500,5,10925
D0000855,O000343,P018,3,12000,0,36000
D0000856,O000344,P006,2,10500,0,21000
D0000857,O000345,P020,3,29500,10,79650
D0000858,O000346,P019,3,17000,10,45900
D0000859,O000346,P008,1,24500,10,22050
D0000860,O000346,P020,1,29500,0,29500
D0000861,O000346,P006,3,10500,0,31500
D0000862,O000347,P019,1,17000,10,15300
D0000863,O000348,P009,1,15000,10,13500
D0000864,O000348,P014,1,6500,10,5850
D0000865,O000348,P008,2,24500,10,44100
D0000866,O000349,P015,2,3000,0,6000
D0000867,O000349,P011,3,11500,0,34500
D0000868,O000349,P002,1,3500,0,3500
D0000869,O000350,P008,3,24500,5,69825
D0000870,O000351,P004,1,2500,0,2500
D0000871,O000351,P012,3,39500,10,106650
D0000872,O000352,P013,1,8500,10,7650
D0000873,O000353,P002,1,3500,0,3500
D0000874,O000353,P017,3,4500,0,13500
D0000875,O000353,P003,2,5500,0,11000
D0000876,O000353,P013,2,8500,0,17000
D0000877,O000354,P017,3,4500,10,12150
D0000878,O000355,P007,3,18000,0,54000
D0000879,O000356,P011,3,11500,0,34500
D0000880,O000356,P015,3,3000,5,8550
D0000881,O000356,P004,3,2500,0,7500
D0000882,O000356,P012,2,39500,10,71100
D0000883,O000357,P016,3,15500,5,44175
D0000884,O000357,P017,1,4500,10,4050
D0000885,O000357,P007,2,18000,0,36000
D0000886,O000357,P001,3,3500,5,9975
D0000887,O000358,P015,2,3000,0,6000
D0000888,O000359,P005,3,8500,0,25500
D0000889,O000360,P018,1,12000,0,12000
D0000890,O000360,P007,3,18000,0,54000
D0000891,O000360,P017,1,4500,5,4275
D0000892,O000360,P001,3,3500,0,10500
D0000893,O000361,P011,2,11500,10,20700
D0000894,O000362,P006,1,10500,5,9975
D0000895,O000363,P004,3,2500,0,7500
D0000896,O000363,P019,1,17000,10,15300
D0000897,O000364,P015,3,3000,10,8100
D0000898,O000365,P005,3,8500,0,25500
D0000899,O000366,P001,1,3500,0,3500
D0000900,O000366,P002,3,3500,0,10500
D0000901,O000366,P003,3,5500,0,16500
D0000902,O000366,P014,1,6500,10,5850
D0000903,O000367,P006,3,10500,5,29925
D0000904,O000368,P005,1,8500,0,8500
D0000905,O000368,P013,1,8500,5,8075
D0000906,O000368,P009,1,15000,0,15000
D0000907,O000368,P019,1,17000,10,15300
D0000908,O000369,P019,3,17000,10,45900
D0000909,O000369,P006,2,10500,0,21000
D0000910,O000370,P018,3,12000,10,32400
D0000911,O000371,P015,3,3000,10,8100
D0000912,O000371,P017,1,4500,10,4050
D0000913,O000372,P014,3,6500,0,19500
D0000914,O000373,P006,3,10500,0,31500
D0000915,O000373,P013,2,8500,0,17000
D0000916,O000373,P015,3,3000,5,8550
D0000917,O000373,P007,1,18000,10,16200
D0000918,O000374,P003,1,5500,10,4950
D0000919,O000374,P004,2,2500,0,5000
D0000920,O000374,P012,2,39500,0,79000
D0000921,O000374,P001,3,3500,0,10500
D0000922,O000375,P015,1,3000,5,2850
D0000923,O000375,P002,2,3500,0,7000
D0000924,O000375,P004,1,2500,10,2250
D0000925,O000376,P017,3,4500,0,13500
D0000926,O000376,P016,2,15500,10,27900
D0000927,O000377,P014,3,6500,0,19500
D0000928,O000378,P006,2,10500,5,19950
D0000929,O000378,P014,3,6500,10,17550
D0000930,O000378,P019,1,17000,10,15300
D0000931,O000378,P018,2,12000,0,24000
D0000932,O000379,P017,1,4500,0,4500
D0000933,O000380,P020,1,29500,5,28025
D0000934,O000380,P009,1,15000,0,15000
D0000935,O000380,P002,2,3500,10,6300
D0000936,O000380,P005,3,8500,0,25500
D0000937,O000381,P009,3,15000,0,45000
D0000938,O000381,P016,3,15500,5,44175
D0000939,O000381,P013,2,8500,10,15300
D0000940,O000382,P020,3,29500,0,88500
D0000941,O000382,P013,2,8500,0,17000
D0000942,O000383,P015,3,3000,0,9000
D0000943,O000383,P011,1,11500,10,10350
D0000944,O000383,P013,3,8500,0,25500
D0000945,O000383,P002,1,3500,5,3325
D0000946,O000384,P003,3,5500,10,14850
D0000947,O000385,P003,2,5500,10,9900
D0000948,O000385,P009,1,15000,10,13500
D0000949,O000386,P006,3,10500,0,31500
D0000950,O000386,P017,2,4500,5,8550
D0000951,O000387,P005,1,8500,0,8500
D0000952,O000387,P017,2,4500,0,9000
D0000953,O000387,P011,1,11500,10,10350
D0000954,O000387,P016,1,15500,0,15500
D0000955,O000388,P013,2,8500,0,17000
D0000956,O000388,P007,3,18000,5,51300
D0000957,O000389,P008,2,24500,0,49000
D0000958,O000389,P003,3,5500,0,16500
D0000959,O000389,P014,1,6500,10,5850
D0000960,O000390,P018,1,12000,0,12000
D0000961,O000390,P004,3,2500,0,7500
D0000962,O000390,P002,2,3500,5,6650
D0000963,O000391,P012,2,39500,0,79000
D0000964,O000391,P004,2,2500,0,5000
D0000965,O000392,P004,2,2500,0,5000
D0000966,O000392,P005,2,8500,0,17000
D0000967,O000392,P017,2,4500,0,9000
D0000968,O000393,P013,1,8500,5,8075
D0000969,O000393,P020,3,29500,0,88500
D0000970,O000393,P011,3,11500,0,34500
D0000971,O000394,P015,2,3000,10,5400
D0000972,O000394,P004,3,2500,10,6750
D0000973,O000395,P018,2,12000,0,24000
D0000974,O000395,P004,2,2500,10,4500
D0000975,O000396,P016,1,15500,0,15500
D0000976,O000396,P011,2,11500,0,23000
D0000977,O000397,P007,2,18000,10,32400
D0000978,O000397,P011,3,11500,0,34500
D0000979,O000397,P013,2,8500,10,15300
D0000980,O000398,P011,2,11500,0,23000
D0000981,O000398,P005,1,8500,0,8500
D0000982,O000398,P015,1,3000,0,3000
D0000983,O000399,P008,1,24500,0,24500
D0000984,O000399,P019,3,17000,0,51000
D0000985,O000399,P009,1,15000,10,13500
D0000986,O000399,P018,3,12000,0,36000
D0000987,O000400,P003,2,5500,10,9900
D0000988,O000400,P006,3,10500,5,29925
D0000989,O000400,P008,1,24500,0,24500
D0000990,O000401,P017,2,4500,0,9000
D0000991,O000401,P004,2,2500,0,5000
D0000992,O000401,P019,2,17000,0,34000
D0000993,O000402,P016,2,15500,10,27900
D0000994,O000402,P002,2,3500,5,6650
D0000995,O000403,P002,3,3500,0,10500
D0000996,O000403,P010,2,5500,0,11000
D0000997,O000403,P018,3,12000,5,34200
D0000998,O000404,P017,2,4500,0,9000
D0000999,O000405,P001,1,3500,10,3150
D0001000,O000405,P012,1,39500,0,39500
D0001001,O000405,P008,1,24500,0,24500
D0001002,O000405,P003,2,5500,0,11000
D0001003,O000406,P009,3,15000,10,40500
D0001004,O000406,P008,1,24500,0,24500
D0001005,O000406,P006,3,10500,0,31500
D0001006,O000407,P013,2,8500,5,16150
D0001007,O000407,P012,1,39500,10,35550
D0001008,O000407,P002,1,3500,0,3500
D0001009,O000408,P018,1,12000,0,12000
D0001010,O000408,P014,2,6500,0,13000
D0001011,O000409,P015,2,3000,0,6000
D0001012,O000410,P013,1,8500,0,8500
D0001013,O000410,P009,3,15000,5,42750
D0001014,O000410,P008,1,24500,5,23275
D0001015,O000410,P012,2,39500,5,75050
D0001016,O000411,P002,3,3500,0,10500
D0001017,O000411,P003,1,5500,0,5500
D0001018,O000411,P019,3,17000,0,51000
D0001019,O000412,P011,2,11500,10,20700
D0001020,O000412,P010,3,5500,5,15675
D0001021,O000413,P006,1,10500,5,9975
D0001022,O000414,P015,1,3000,0,3000
D0001023,O000414,P010,1,5500,0,5500
D0001024,O000414,P009,2,15000,5,28500
D0001025,O000415,P018,1,12000,5,11400
D0001026,O000415,P011,2,11500,5,21850
D0001027,O000416,P003,3,5500,0,16500
D0001028,O000417,P007,2,18000,0,36000
D0001029,O000417,P012,1,39500,5,37525
D0001030,O000418,P011,2,11500,5,21850
D0001031,O000418,P009,2,15000,5,28500
D0001032,O000418,P003,1,5500,0,5500
D0001033,O000418,P007,1,18000,0,18000
D0001034,O000419,P003,3,5500,10,14850
D0001035,O000419,P013,2,8500,10,15300
D0001036,O000419,P018,1,12000,0,12000
D0001037,O000420,P007,1,18000,0,18000
D0001038,O000420,P010,3,5500,5,15675
D0001039,O000420,P009,2,15000,0,30000
D0001040,O000421,P002,2,3500,0,7000
D0001041,O000421,P015,2,3000,10,5400
D0001042,O000422,P018,2,12000,10,21600
D0001043,O000422,P012,2,39500,0,79000
D0001044,O000422,P006,2,10500,0,21000
D0001045,O000423,P001,2,3500,0,7000
D0001046,O000423,P011,2,11500,0,23000
D0001047,O000423,P008,1,24500,5,23275
D0001048,O000423,P006,1,10500,10,9450
D0001049,O000424,P018,3,12000,5,34200
D0001050,O000424,P016,1,15500,5,14725
D0001051,O000425,P014,1,6500,0,6500
D0001052,O000426,P013,2,8500,5,16150
D0001053,O000426,P018,2,12000,0,24000
D0001054,O000426,P010,2,5500,10,9900
D0001055,O000427,P007,2,18000,0,36000
D0001056,O000427,P020,2,29500,0,59000
D0001057,O000427,P016,2,15500,0,31000
D0001058,O000428,P017,3,4500,10,12150
D0001059,O000428,P011,3,11500,0,34500
D0001060,O000429,P008,1,24500,5,23275
D0001061,O000429,P005,1,8500,5,8075
D0001062,O000429,P004,3,2500,10,6750
D0001063,O000429,P012,1,39500,10,35550
D0001064,O000430,P016,3,15500,5,44175
D0001065,O000430,P015,3,3000,0,9000
D0001066,O000430,P019,2,17000,0,34000
D0001067,O000431,P009,2,15000,0,30000
D0001068,O000431,P008,2,24500,10,44100
D0001069,O000432,P005,2,8500,0,17000
D0001070,O000432,P018,3,12000,0,36000
D0001071,O000433,P011,3,11500,0,34500
D0001072,O000434,P012,1,39500,0,39500
D0001073,O000434,P020,2,29500,0,59000
D0001074,O000434,P004,1,2500,0,2500
D0001075,O000434,P018,3,12000,0,36000
D0001076,O000435,P012,2,39500,10,71100
D0001077,O000435,P018,1,12000,0,12000
D0001078,O000435,P004,2,2500,10,4500
D0001079,O000435,P015,3,3000,5,8550
D0001080,O000436,P020,1,29500,10,26550
D0001081,O000436,P001,3,3500,10,9450
D0001082,O000437,P004,1,2500,0,2500
D0001083,O000438,P004,1,2500,0,2500
D0001084,O000438,P014,3,6500,0,19500
D0001085,O000438,P001,1,3500,10,3150
D0001086,O000438,P017,2,4500,5,8550
D0001087,O000439,P011,3,11500,10,31050
D0001088,O000440,P001,1,3500,0,3500
D0001089,O000440,P014,2,6500,0,13000
D0001090,O000440,P011,2,11500,0,23000
D0001091,O000441,P011,3,11500,5,32775
D0001092,O000441,P014,3,6500,0,19500
D0001093,O000441,P018,3,12000,0,36000
D0001094,O000441,P002,2,3500,0,7000
D0001095,O000442,P019,1,17000,0,17000
D0001096,O000442,P006,2,10500,5,19950
D0001097,O000442,P017,2,4500,0,9000
D0001098,O000443,P006,1,10500,10,9450
D0001099,O000443,P012,3,39500,0,118500
D0001100,O000444,P018,3,12000,0,36000
D0001101,O000444,P007,1,18000,0,18000
D0001102,O000445,P015,2,3000,5,5700
D0001103,O000445,P010,3,5500,10,14850
D0001104,O000445,P008,1,24500,0,24500
D0001105,O000445,P004,2,2500,0,5000
D0001106,O000446,P001,1,3500,0,3500
D0001107,O000446,P016,1,15500,0,15500
D0001108,O000446,P011,2,11500,5,21850
D0001109,O000447,P018,1,12000,5,11400
D0001110,O000447,P014,3,6500,0,19500
D0001111,O000448,P015,2,3000,5,5700
D0001112,O000448,P012,2,39500,5,75050
D0001113,O000448,P007,3,18000,0,54000
D0001114,O000448,P001,2,3500,0,7000
D0001115,O000449,P020,3,29500,10,79650
D0001116,O000450,P016,1,15500,5,14725
D0001117,O000450,P017,3,4500,10,12150
D0001118,O000450,P006,2,10500,0,21000
D0001119,O000451,P016,1,15500,10,13950
D0001120,O000451,P004,3,2500,0,7500
D0001121,O000451,P018,1,12000,5,11400
D0001122,O000451,P014,2,6500,10,11700
D0001123,O000452,P011,3,11500,0,34500
D0001124,O000452,P014,1,6500,5,6175
D0001125,O000452,P015,1,3000,0,3000
D0001126,O000452,P002,1,3500,0,3500
D0001127,O000453,P020,2,29500,0,59000
D0001128,O000453,P002,3,3500,10,9450
D0001129,O000453,P001,3,3500,0,10500
D0001130,O000454,P009,3,15000,0,45000
D0001131,O000454,P018,1,12000,10,10800
D0001132,O000454,P003,1,5500,5,5225
D0001133,O000455,P004,1,2500,0,2500
D0001134,O000455,P020,1,29500,10,26550
D0001135,O000456,P003,1,5500,5,5225
D0001136,O000457,P006,3,10500,5,29925
D0001137,O000457,P011,1,11500,0,11500
D0001138,O000458,P018,3,12000,0,36000
D0001139,O000459,P002,1,3500,10,3150
D0001140,O000459,P005,2,8500,5,16150
D0001141,O000459,P017,1,4500,0,4500
D0001142,O000459,P003,3,5500,0,16500
D0001143,O000460,P016,2,15500,5,29450
D0001144,O000460,P010,3,5500,0,16500
D0001145,O000460,P002,1,3500,0,3500
D0001146,O000460,P005,1,8500,5,8075
D0001147,O000461,P014,3,6500,0,19500
D0001148,O000461,P013,3,8500,0,25500
D0001149,O000461,P003,3,5500,5,15675
D0001150,O000461,P007,2,18000,5,34200
D0001151,O000462,P019,2,17000,0,34000
D0001152,O000462,P012,1,39500,5,37525
D0001153,O000462,P020,3,29500,5,84075
D0001154,O000462,P015,2,3000,10,5400
D0001155,O000463,P017,2,4500,5,8550
D0001156,O000463,P001,3,3500,5,9975
D0001157,O000463,P009,2,15000,10,27000
D0001158,O000464,P019,1,17000,5,16150
D0001159,O000465,P010,3,5500,0,16500
D0001160,O000466,P016,2,15500,5,29450
D0001161,O000466,P009,2,15000,0,30000
D0001162,O000467,P010,1,5500,0,5500
D0001163,O000467,P016,2,15500,10,27900
D0001164,O000467,P020,3,29500,5,84075
D0001165,O000468,P015,1,3000,0,3000
D0001166,O000468,P008,2,24500,5,46550
D0001167,O000469,P019,2,17000,0,34000
D0001168,O000470,P005,1,8500,5,8075
D0001169,O000470,P006,3,10500,5,29925
D0001170,O000470,P003,2,5500,0,11000
