order_id,order_date,customer_id,geography_id,payment_method,total_amount
O002124,2025-07-19,C0034,G005,QRIS,63850
O002125,2025-09-28,C0017,G008,Transfer,22800
O002126,2025-06-17,C0093,G003,E-Wallet,47350
O002127,2025-08-16,C0006,G009,Cash,53200
O002128,2025-12-03,C0072,G005,Cash,5850
O002129,2025-06-04,C0019,G002,E-Wallet,82400
O002130,2025-08-10,C0092,G003,Cash,8550
O002131,2025-09-08,C0003,G007,Transfer,68475
O002132,2025-07-05,C0048,G008,Transfer,60625
O002133,2025-02-19,C0067,G009,E-Wallet,45000
O002134,2025-09-16,C0022,G010,QRIS,31500
O002135,2025-04-18,C0082,G005,Transfer,66150
O002136,2025-07-23,C0073,G003,QRIS,86300
O002137,2025-03-10,C0086,G001,Transfer,60875
O002138,2025-09-26,C0068,G008,QRIS,64150
O002139,2025-05-10,C0049,G006,QRIS,36400
O002140,2025-09-18,C0037,G001,Cash,9450
O002141,2025-01-07,C0049,G003,QRIS,11000
O002142,2025-01-12,C0098,G006,QRIS,25200
O002143,2025-01-22,C0007,G003,Transfer,30425
O002144,2025-06-10,C0035,G003,Transfer,29500
O002145,2025-10-12,C0013,G003,QRIS,27850
O002146,2025-10-27,C0057,G005,Cash,69225
O002147,2025-03-23,C0034,G001,QRIS,28475
O002148,2025-10-22,C0029,G005,Cash,42500
O002149,2025-01-31,C0047,G009,Transfer,35350
O002150,2025-06-04,C0031,G005,Transfer,77450
O002151,2025-02-10,C0013,G010,Cash,68550
O002152,2025-08-24,C0012,G003,Transfer,23000
O002153,2025-07-13,C0013,G006,QRIS,115925
O002154,2025-01-03,C0048,G010,QRIS,120050
O002155,2025-07-30,C0006,G005,Cash,47000
O002156,2025-06-14,C0096,G005,QRIS,59000
O002157,2025-08-29,C0048,G003,Cash,56050
O002158,2025-08-10,C0050,G005,Cash,75000
O002159,2025-10-25,C0100,G002,Cash,103725
O002160,2025-03-19,C0001,G001,E-Wallet,19850
O002161,2025-07-29,C0036,G008,Transfer,94500
O002162,2025-03-12,C0099,G010,E-Wallet,29500
O002163,2025-08-10,C0019,G007,E-Wallet,91725
O002164,2025-11-06,C0038,G010,QRIS,59625
O002165,2025-04-19,C0073,G006,Transfer,73000
O002166,2025-01-05,C0013,G009,Cash,153300
O002167,2025-04-24,C0043,G003,Cash,30600
O002168,2025-09-19,C0050,G010,Transfer,87050
O002169,2025-04-05,C0071,G005,Transfer,21825
O002170,2025-10-26,C0094,G010,QRIS,25500
O002171,2025-04-16,C0013,G006,Cash,73800
O002172,2025-08-11,C0013,G009,QRIS,100850
O002173,2025-08-15,C0011,G004,QRIS,6000
O002174,2025-08-31,C0062,G001,Cash,64475
O002175,2025-09-24,C0016,G010,Cash,4050
O002176,2025-09-01,C0068,G008,QRIS,140875
O002177,2025-10-29,C0011,G006,Cash,31000
O002178,2025-04-13,C0017,G008,QRIS,49075
O002179,2025-04-13,C0025,G002,QRIS,155900
O002180,2025-01-04,C0054,G001,Transfer,98850
O002181,2025-11-25,C0045,G002,Cash,24200
O002182,2025-05-02,C0067,G009,E-Wallet,61750
O002183,2025-01-12,C0005,G001,E-Wallet,35000
O002184,2025-02-07,C0003,G008,Transfer,45775
O002185,2025-05-23,C0047,G001,E-Wallet,81125
O002186,2025-08-11,C0092,G002,QRIS,48350
O002187,2025-09-01,C0038,G009,E-Wallet,41000
O002188,2025-09-28,C0047,G009,Transfer,99775
O002189,2025-10-04,C0004,G008,Transfer,29550
O002190,2025-02-26,C0078,G004,E-Wallet,16150
O002191,2025-05-27,C0029,G008,Cash,106500
O002192,2025-07-10,C0058,G010,QRIS,18175
O002193,2025-09-16,C0060,G004,Transfer,7500
O002194,2025-06-05,C0061,G004,E-Wallet,30200
O002195,2025-03-05,C0098,G003,E-Wallet,47450
O002196,2025-01-19,C0093,G010,Cash,57800
O002197,2025-08-21,C0005,G002,Cash,38800
O002198,2025-06-20,C0028,G008,Cash,31675
O002199,2025-04-29,C0001,G008,Cash,5500
O002200,2025-07-06,C0093,G001,E-Wallet,45675
O002201,2025-12-26,C0064,G006,QRIS,32100
O002202,2025-07-02,C0018,G008,E-Wallet,48900
O002203,2025-08-16,C0096,G006,QRIS,36500
O002204,2025-11-05,C0015,G009,Transfer,54700
O002205,2025-06-01,C0039,G010,QRIS,82600
O002206,2025-05-04,C0089,G001,E-Wallet,5500
O002207,2025-06-27,C0068,G003,Cash,159075
O002208,2025-10-14,C0061,G005,Transfer,185700
O002209,2025-08-10,C0090,G003,Cash,26975
O002210,2025-02-07,C0100,G006,Transfer,58425
O002211,2025-01-11,C0009,G006,QRIS,3325
O002212,2025-08-25,C0077,G003,E-Wallet,45200
O002213,2025-08-31,C0076,G006,QRIS,33450
O002214,2025-02-15,C0060,G007,QRIS,34500
O002215,2025-10-30,C0015,G004,QRIS,66000
O002216,2025-03-24,C0099,G006,QRIS,26150
O002217,2025-06-19,C0048,G009,Cash,16150
O002218,2025-05-09,C0042,G008,Cash,31725
O002219,2025-06-06,C0022,G003,E-Wallet,15800
O002220,2025-03-31,C0001,G004,Cash,43050
O002221,2025-12-08,C0051,G002,QRIS,4500
O002222,2025-06-20,C0016,G007,QRIS,12675
O002223,2025-09-08,C0054,G004,Cash,69800
O002224,2025-12-19,C0028,G005,Cash,108300
O002225,2025-07-29,C0089,G003,Transfer,59550
O002226,2025-04-18,C0034,G002,Cash,85550
O002227,2025-11-17,C0095,G004,Transfer,47050
O002228,2025-08-21,C0072,G006,E-Wallet,218325
O002229,2025-09-04,C0019,G007,Transfer,107050
O002230,2025-10-22,C0005,G010,QRIS,38725
O002231,2025-04-13,C0079,G003,Transfer,39100
O002232,2025-04-09,C0076,G006,Transfer,31000
O002233,2025-04-01,C0036,G006,Cash,36000
O002234,2025-07-28,C0095,G006,Transfer,28050
O002235,2025-10-12,C0063,G008,QRIS,45000
O002236,2025-10-17,C0032,G006,Transfer,98950
O002237,2025-09-03,C0007,G006,Cash,26000
O002238,2025-09-27,C0041,G005,Cash,53050
O002239,2025-04-26,C0071,G005,E-Wallet,65400
O002240,2025-04-26,C0064,G009,E-Wallet,65300
O002241,2025-05-16,C0015,G005,QRIS,65100
O002242,2025-10-25,C0073,G008,Transfer,12150
O002243,2025-07-10,C0070,G008,QRIS,79975
O002244,2025-02-20,C0013,G008,Cash,73350
O002245,2025-04-25,C0060,G006,E-Wallet,56800
O002246,2025-09-19,C0028,G004,E-Wallet,16150
O002247,2025-07-14,C0051,G002,E-Wallet,31950
O002248,2025-06-30,C0038,G003,Cash,99025
O002249,2025-05-30,C0003,G002,Transfer,20700
O002250,2025-07-03,C0076,G003,QRIS,118500
O002251,2025-02-01,C0038,G003,Cash,130750
O002252,2025-03-14,C0053,G007,E-Wallet,6000
O002253,2025-02-22,C0062,G007,Transfer,22050
O002254,2025-11-15,C0012,G007,E-Wallet,6000
O002255,2025-01-23,C0083,G005,E-Wallet,57950
O002256,2025-05-29,C0061,G001,E-Wallet,45600
O002257,2025-03-24,C0062,G009,E-Wallet,98000
O002258,2025-11-23,C0062,G001,Transfer,184025
O002259,2025-01-17,C0092,G008,E-Wallet,16500
O002260,2025-07-27,C0089,G008,Transfer,29500
O002261,2025-09-07,C0080,G008,E-Wallet,28050
O002262,2025-12-08,C0085,G004,E-Wallet,79475
O002263,2025-05-04,C0001,G006,QRIS,87725
O002264,2025-06-24,C0080,G006,QRIS,130050
O002265,2025-04-08,C0089,G008,Cash,55000
O002266,2025-06-18,C0085,G008,Transfer,97550
O002267,2025-01-08,C0028,G008,Transfer,77975
O002268,2025-05-11,C0073,G010,Transfer,43125
O002269,2025-11-17,C0059,G010,Cash,35250
O002270,2025-04-29,C0053,G006,Cash,29500
O002271,2025-06-23,C0035,G009,Transfer,60000
O002272,2025-06-05,C0026,G010,Cash,25900
O002273,2025-01-19,C0073,G010,QRIS,22950
O002274,2025-03-15,C0064,G003,QRIS,14850
O002275,2025-10-07,C0073,G009,Transfer,2850
O002276,2025-09-09,C0020,G005,Transfer,40050
O002277,2025-07-06,C0006,G003,Transfer,4500
O002278,2025-04-30,C0012,G003,Transfer,34500
O002279,2025-12-10,C0046,G010,E-Wallet,42000
O002280,2025-08-05,C0003,G009,E-Wallet,75350
O002281,2025-08-17,C0075,G001,QRIS,84500
O002282,2025-09-03,C0100,G007,E-Wallet,72950
O002283,2025-11-09,C0075,G010,Cash,28300
O002284,2025-07-28,C0017,G002,QRIS,17000
O002285,2025-06-02,C0097,G007,Transfer,17225
O002286,2025-08-24,C0080,G004,Cash,60650
O002287,2025-09-12,C0017,G003,E-Wallet,28000
O002288,2025-12-17,C0078,G010,E-Wallet,136850
O002289,2025-12-23,C0043,G010,QRIS,70925
O002290,2025-01-09,C0013,G009,QRIS,105600
O002291,2025-11-09,C0021,G001,QRIS,57275
O002292,2025-05-20,C0042,G004,E-Wallet,118975
O002293,2025-02-03,C0082,G008,Cash,57600
O002294,2025-02-14,C0047,G008,Transfer,45000
O002295,2025-02-23,C0007,G004,Cash,61600
O002296,2025-12-28,C0002,G006,QRIS,73350
O002297,2025-08-27,C0026,G006,QRIS,6650
O002298,2025-10-23,C0068,G004,QRIS,77200
O002299,2025-03-29,C0089,G010,E-Wallet,56650
O002300,2025-10-24,C0027,G003,QRIS,44175
O002301,2025-10-11,C0020,G003,Cash,15450
O002302,2025-05-31,C0054,G005,E-Wallet,84075
O002303,2025-11-19,C0005,G005,E-Wallet,10500
O002304,2025-11-07,C0090,G005,QRIS,16150
O002305,2025-10-24,C0093,G002,E-Wallet,144550
O002306,2025-04-12,C0022,G007,E-Wallet,7125
O002307,2025-04-11,C0091,G005,QRIS,126150
O002308,2025-11-06,C0033,G010,QRIS,38625
O002309,2025-12-01,C0073,G003,QRIS,52500
O002310,2025-08-07,C0097,G002,Cash,56050
O002311,2025-11-20,C0061,G008,E-Wallet,20450
O002312,2025-06-22,C0033,G010,Cash,4500
O002313,2025-08-23,C0091,G003,Cash,44225
O002314,2025-11-29,C0032,G001,Cash,12875
O002315,2025-11-20,C0059,G004,Transfer,51300
O002316,2025-06-05,C0022,G007,QRIS,122400
O002317,2025-02-04,C0079,G008,Transfer,61900
O002318,2025-09-13,C0091,G001,Transfer,21450
O002319,2025-05-27,C0065,G004,Transfer,13000
O002320,2025-02-21,C0079,G007,E-Wallet,32775
O002321,2025-01-27,C0031,G008,E-Wallet,122425
O002322,2025-08-31,C0080,G005,Cash,83475
O002323,2025-11-25,C0029,G010,QRIS,89100
O002324,2025-04-04,C0029,G004,Cash,102000
O002325,2025-08-14,C0031,G004,E-Wallet,64300
O002326,2025-07-17,C0053,G002,Cash,29000
O002327,2025-05-16,C0086,G010,QRIS,55925
O002328,2025-09-01,C0095,G010,E-Wallet,6650
O002329,2025-12-09,C0014,G007,Transfer,29450
O002330,2025-06-17,C0043,G004,E-Wallet,55925
O002331,2025-04-21,C0033,G003,Cash,106650
O002332,2025-09-19,C0035,G006,E-Wallet,158350
O002333,2025-07-08,C0041,G005,Cash,10450
O002334,2025-11-05,C0058,G005,QRIS,126150
O002335,2025-11-24,C0004,G003,QRIS,89000
O002336,2025-11-15,C0057,G010,Transfer,24825
O002337,2025-03-22,C0016,G005,QRIS,46200
O002338,2025-04-19,C0005,G001,Cash,87600
O002339,2025-11-03,C0079,G007,E-Wallet,19900
O002340,2025-01-18,C0055,G007,E-Wallet,6000
O002341,2025-08-09,C0085,G010,Cash,15300
O002342,2025-06-22,C0074,G007,QRIS,39500
O002343,2025-12-21,C0038,G003,Cash,9975
O002344,2025-03-06,C0017,G008,E-Wallet,2250
O002345,2025-06-21,C0040,G003,QRIS,34000
O002346,2025-02-28,C0083,G009,Transfer,24000
O002347,2025-03-11,C0038,G009,E-Wallet,12350
O002348,2025-02-28,C0042,G003,E-Wallet,64025
O002349,2025-10-30,C0074,G002,Transfer,8075
O002350,2025-09-13,C0003,G010,Transfer,118900
O002351,2025-06-27,C0032,G004,QRIS,92500
O002352,2025-02-04,C0071,G004,Cash,40800
O002353,2025-03-16,C0004,G008,Transfer,40200
O002354,2025-12-14,C0062,G001,Cash,165075
O002355,2025-08-21,C0082,G005,QRIS,93400
O002356,2025-02-02,C0055,G008,E-Wallet,6000
O002357,2025-01-08,C0002,G009,Transfer,35100
O002358,2025-05-09,C0074,G007,E-Wallet,65525
O002359,2025-04-26,C0009,G001,QRIS,146400
O002360,2025-08-07,C0058,G010,Transfer,53050
O002361,2025-07-28,C0086,G001,QRIS,65850
O002362,2025-11-01,C0086,G001,Transfer,5000
O002363,2025-10-16,C0056,G004,Transfer,4950
O002364,2025-01-29,C0017,G001,QRIS,155950
O002365,2025-04-19,C0080,G001,Cash,20450
O002366,2025-09-10,C0091,G009,E-Wallet,9975
O002367,2025-08-18,C0044,G003,Transfer,8550
O002368,2025-03-04,C0059,G009,Cash,82300
O002369,2025-05-16,C0003,G010,Transfer,84850
O002370,2025-04-06,C0069,G010,Cash,106950
O002371,2025-11-30,C0049,G010,QRIS,62825
O002372,2025-01-08,C0012,G005,E-Wallet,64800
O002373,2025-03-25,C0077,G006,E-Wallet,34350
O002374,2025-12-18,C0006,G005,Cash,71825
O002375,2025-03-04,C0028,G001,Transfer,85500
O002376,2025-06-09,C0047,G005,Transfer,91950
O002377,2025-09-29,C0070,G009,E-Wallet,6000
O002378,2025-11-14,C0083,G005,E-Wallet,59325
O002379,2025-03-12,C0100,G005,E-Wallet,52000
O002380,2025-04-11,C0082,G010,Cash,3500
O002381,2025-02-19,C0008,G010,Transfer,54000
O002382,2025-02-19,C0079,G008,E-Wallet,56275
O002383,2025-08-22,C0018,G003,Transfer,112375
O002384,2025-05-02,C0084,G006,Cash,57750
O002385,2025-06-29,C0074,G006,Transfer,16500
O002386,2025-07-07,C0094,G010,QRIS,61000
O002387,2025-10-12,C0050,G004,E-Wallet,152125
O002388,2025-01-22,C0032,G010,QRIS,27750
O002389,2025-11-19,C0052,G006,Cash,141775
O002390,2025-05-20,C0019,G007,E-Wallet,56475
O002391,2025-08-08,C0091,G005,QRIS,144000
O002392,2025-02-14,C0012,G005,Cash,9975
O002393,2025-08-21,C0026,G007,E-Wallet,84525
O002394,2025-12-17,C0026,G002,QRIS,51300
O002395,2025-06-27,C0073,G005,QRIS,97550
O002396,2025-04-26,C0016,G010,Transfer,91750
O002397,2025-09-23,C0033,G006,Transfer,156150
O002398,2025-12-15,C0011,G005,Cash,84950
O002399,2025-09-16,C0004,G005,Cash,24500
O002400,2025-09-10,C0066,G009,E-Wallet,91200
O002401,2025-02-20,C0100,G001,Cash,61150
O002402,2025-12-02,C0046,G009,Cash,46500
O002403,2025-06-14,C0067,G007,Transfer,21850
O002404,2025-05-17,C0017,G002,Transfer,7000
O002405,2025-12-09,C0015,G009,QRIS,57575
O002406,2025-09-26,C0018,G003,E-Wallet,54725
O002407,2025-06-19,C0040,G009,E-Wallet,22050
O002408,2025-01-07,C0029,G002,Transfer,51900
O002409,2025-01-30,C0041,G005,E-Wallet,51850
O002410,2025-09-01,C0032,G006,Cash,28500
O002411,2025-05-18,C0024,G004,E-Wallet,87150
O002412,2025-12-23,C0011,G009,E-Wallet,74675
O002413,2025-03-25,C0054,G010,QRIS,119400
O002414,2025-07-22,C0063,G010,E-Wallet,30950
O002415,2025-11-18,C0024,G006,Cash,59750
O002416,2025-07-10,C0014,G008,E-Wallet,48600
O002417,2025-06-30,C0011,G008,Transfer,76050
O002418,2025-09-25,C0042,G007,Transfer,42550
O002419,2025-08-14,C0056,G008,Transfer,22150
O002420,2025-08-22,C0047,G010,Cash,64500
O002421,2025-08-29,C0069,G005,QRIS,27000
O002422,2025-04-12,C0038,G009,Transfer,29225
O002423,2025-10-19,C0003,G003,E-Wallet,25175
O002424,2025-03-11,C0082,G007,E-Wallet,7125
O002425,2025-12-26,C0054,G002,QRIS,45300
O002426,2025-08-24,C0077,G003,Transfer,110100
O002427,2025-03-19,C0034,G006,E-Wallet,41775
O002428,2025-02-20,C0094,G010,QRIS,75525
O002429,2025-12-05,C0028,G008,Cash,59800
O002430,2025-05-30,C0071,G005,Transfer,22225
O002431,2025-09-10,C0040,G008,QRIS,138325
O002432,2025-01-29,C0009,G010,Cash,24500
O002433,2025-06-05,C0014,G004,Cash,98600
O002434,2025-01-08,C0040,G003,E-Wallet,66750
O002435,2025-09-06,C0042,G010,Cash,107450
O002436,2025-06-03,C0012,G005,QRIS,79150
O002437,2025-02-10,C0035,G002,Cash,61450
O002438,2025-08-21,C0024,G003,E-Wallet,37375
O002439,2025-04-04,C0053,G006,Transfer,53000
O002440,2025-01-02,C0004,G008,QRIS,142650
O002441,2025-04-25,C0062,G008,Transfer,86500
O002442,2025-06-14,C0038,G008,Cash,68400
O002443,2025-01-23,C0013,G007,E-Wallet,62575
O002444,2025-11-08,C0001,G005,Transfer,77900
O002445,2025-07-07,C0024,G004,Transfer,25100
O002446,2025-12-27,C0064,G004,QRIS,21850
O002447,2025-11-25,C0015,G007,E-Wallet,73675
O002448,2025-10-05,C0090,G007,QRIS,124300
O002449,2025-04-13,C0025,G007,Cash,64575
O002450,2025-10-19,C0072,G004,QRIS,66150
O002451,2025-09-27,C0032,G001,E-Wallet,67100
O002452,2025-07-24,C0003,G002,QRIS,38075
O002453,2025-10-16,C0026,G003,QRIS,9450
O002454,2025-05-19,C0057,G007,QRIS,57825
O002455,2025-12-09,C0074,G005,Transfer,98250
O002456,2025-08-31,C0100,G007,QRIS,73050
O002457,2025-09-22,C0018,G005,Cash,15300
O002458,2025-12-06,C0047,G006,E-Wallet,49900
O002459,2025-10-24,C0008,G007,QRIS,59350
O002460,2025-05-25,C0010,G004,QRIS,137975
O002461,2025-06-02,C0091,G005,Cash,44550
O002462,2025-05-19,C0094,G004,Cash,51600
O002463,2025-03-26,C0044,G004,Cash,97100
O002464,2025-09-06,C0031,G008,QRIS,15500
O002465,2025-11-03,C0001,G003,QRIS,160650
O002466,2025-05-09,C0064,G005,QRIS,17000
O002467,2025-09-24,C0058,G005,Cash,52500
O002468,2025-01-21,C0088,G008,Cash,57550
O002469,2025-10-16,C0083,G002,E-Wallet,83675
O002470,2025-05-09,C0043,G003,QRIS,56000
O002471,2025-07-07,C0012,G005,Cash,89175
O002472,2025-01-23,C0099,G001,Transfer,94950
O002473,2025-09-09,C0033,G006,E-Wallet,70350
O002474,2025-01-30,C0040,G002,E-Wallet,126200
O002475,2025-04-07,C0082,G002,E-Wallet,46725
O002476,2025-01-21,C0065,G010,Cash,75050
O002477,2025-12-17,C0041,G006,E-Wallet,25650
O002478,2025-04-21,C0100,G005,Cash,148100
O002479,2025-01-08,C0076,G004,QRIS,47250
O002480,2025-11-02,C0053,G009,Transfer,13000
O002481,2025-03-18,C0002,G003,E-Wallet,63825
O002482,2025-06-24,C0090,G009,Cash,67150
O002483,2025-03-07,C0003,G007,Cash,90250
O002484,2025-08-01,C0028,G004,Transfer,69825
O002485,2025-02-16,C0078,G001,Cash,44775
O002486,2025-03-31,C0024,G002,E-Wallet,114500
O002487,2025-12-23,C0091,G007,Transfer,58050
O002488,2025-02-10,C0019,G006,QRIS,90525
O002489,2025-05-19,C0026,G002,Transfer,85500
O002490,2025-11-10,C0005,G001,Cash,149325
O002491,2025-11-26,C0077,G006,Cash,112475
O002492,2025-06-19,C0077,G006,Transfer,59000
O002493,2025-05-15,C0096,G004,E-Wallet,5225
O002494,2025-11-12,C0029,G008,Transfer,49000
O002495,2025-04-02,C0019,G006,E-Wallet,39600
O002496,2025-01-30,C0006,G009,E-Wallet,18800
O002497,2025-02-20,C0073,G007,Cash,136825
O002498,2025-03-05,C0060,G003,Cash,72350
O002499,2025-03-03,C0025,G008,Cash,114150
O002500,2025-04-22,C0061,G002,Cash,21425
O002501,2025-04-09,C0081,G001,Transfer,231175
O002502,2025-08-16,C0071,G002,Transfer,114750
O002503,2025-04-03,C0015,G009,Cash,112575
O002504,2025-12-16,C0085,G005,Cash,18000
O002505,2025-10-08,C0088,G004,QRIS,117300
O002506,2025-07-16,C0071,G003,Cash,76350
O002507,2025-04-28,C0028,G004,E-Wallet,27350
O002508,2025-09-26,C0088,G004,QRIS,29450
O002509,2025-09-19,C0035,G003,E-Wallet,77550
O002510,2025-08-09,C0017,G005,Cash,58525
O002511,2025-07-02,C0096,G004,Cash,38600
O002512,2025-02-08,C0096,G010,Cash,95800
O002513,2025-10-30,C0082,G008,Transfer,19775
O002514,2025-11-21,C0038,G001,Transfer,13100
O002515,2025-03-21,C0076,G008,E-Wallet,14850
O002516,2025-06-27,C0094,G007,Transfer,94300
O002517,2025-03-25,C0022,G008,Transfer,18525
O002518,2025-06-09,C0082,G009,Cash,66150
O002519,2025-08-23,C0044,G004,Transfer,33500
O002520,2025-11-10,C0039,G010,E-Wallet,13000
O002521,2025-08-01,C0058,G003,QRIS,99350
O002522,2025-11-19,C0090,G009,Cash,47250
O002523,2025-03-22,C0045,G001,Cash,66450
O002524,2025-07-14,C0051,G001,Transfer,29650
O002525,2025-12-19,C0012,G003,Transfer,92600
O002526,2025-11-13,C0071,G002,QRIS,73500
O002527,2025-09-13,C0018,G001,Transfer,90000
O002528,2025-11-09,C0034,G001,Transfer,14850
O002529,2025-04-29,C0087,G003,QRIS,34500
O002530,2025-03-11,C0049,G006,Cash,77425
O002531,2025-07-22,C0066,G010,E-Wallet,16200
O002532,2025-11-15,C0059,G008,QRIS,33000
O002533,2025-04-02,C0054,G007,E-Wallet,26125
O002534,2025-06-18,C0018,G007,E-Wallet,69650
O002535,2025-07-17,C0021,G004,QRIS,34725
O002536,2025-08-10,C0070,G002,QRIS,18900
O002537,2025-09-15,C0037,G008,Cash,18825
O002538,2025-06-27,C0019,G001,E-Wallet,45225
O002539,2025-09-14,C0095,G007,Cash,7000
O002540,2025-08-31,C0074,G005,QRIS,96150
O002541,2025-10-15,C0081,G008,Cash,27900
O002542,2025-04-09,C0057,G006,QRIS,37525
O002543,2025-05-27,C0065,G001,E-Wallet,194775
O002544,2025-12-14,C0084,G002,Transfer,25350
O002545,2025-03-21,C0007,G002,E-Wallet,64800
O002546,2025-07-04,C0016,G009,QRIS,78600
O002547,2025-01-02,C0092,G004,E-Wallet,77000
O002548,2025-05-21,C0088,G005,Transfer,100700
O002549,2025-10-25,C0015,G010,Cash,60675
O002550,2025-10-17,C0081,G007,E-Wallet,37000
O002551,2025-08-12,C0088,G005,QRIS,87450
O002552,2025-11-30,C0069,G005,QRIS,16600
O002553,2025-05-10,C0035,G010,Cash,18850
O002554,2025-02-07,C0014,G010,Cash,54050
O002555,2025-07-18,C0068,G005,E-Wallet,6000
O002556,2025-04-16,C0040,G001,QRIS,102600
O002557,2025-03-05,C0016,G002,QRIS,7650
O002558,2025-01-22,C0092,G007,Transfer,6300
O002559,2025-06-06,C0048,G006,Cash,41500
O002560,2025-01-14,C0098,G002,Cash,121800
O002561,2025-02-13,C0074,G007,QRIS,99900
O002562,2025-02-19,C0038,G001,QRIS,53850
O002563,2025-01-09,C0080,G008,E-Wallet,17000
O002564,2025-08-05,C0026,G005,Cash,69825
O002565,2025-12-24,C0008,G003,Cash,158100
O002566,2025-06-04,C0084,G004,Cash,51000
O002567,2025-06-21,C0030,G009,QRIS,90575
O002568,2025-01-16,C0039,G002,E-Wallet,9450
O002569,2025-04-11,C0027,G010,Transfer,87400
O002570,2025-03-26,C0056,G005,Cash,36450
O002571,2025-02-16,C0041,G006,Cash,14850
O002572,2025-07-19,C0013,G007,QRIS,34000
O002573,2025-12-08,C0042,G005,Transfer,61725
O002574,2025-12-07,C0078,G004,QRIS,24000
O002575,2025-06-04,C0018,G004,Cash,110850
O002576,2025-05-23,C0017,G001,Transfer,73400
O002577,2025-11-11,C0019,G001,QRIS,31000
O002578,2025-07-22,C0014,G008,E-Wallet,18575
O002579,2025-07-28,C0066,G007,Cash,79000
O002580,2025-06-16,C0059,G001,QRIS,139150
O002581,2025-02-19,C0041,G002,Cash,68825
O002582,2025-06-21,C0095,G007,Cash,48450
O002583,2025-05-15,C0030,G007,Transfer,162800
O002584,2025-01-03,C0028,G008,Cash,8500
O002585,2025-11-19,C0066,G007,QRIS,71300
O002586,2025-09-07,C0044,G008,Cash,112275
O002587,2025-07-12,C0027,G006,Cash,25500
O002588,2025-06-15,C0036,G008,Cash,64750
O002589,2025-12-29,C0051,G004,Cash,71050
O002590,2025-09-22,C0021,G005,QRIS,171400
O002591,2025-10-09,C0086,G002,Cash,57475
O002592,2025-05-15,C0075,G001,QRIS,15300
O002593,2025-05-07,C0100,G010,Transfer,44700
O002594,2025-09-27,C0080,G005,Cash,73500
O002595,2025-06-09,C0059,G009,Cash,39100
O002596,2025-10-30,C0065,G004,E-Wallet,65100
O002597,2025-10-01,C0063,G003,Cash,39500
O002598,2025-08-04,C0016,G001,Cash,44150
O002599,2025-09-18,C0008,G001,Cash,142725
O002600,2025-08-15,C0034,G010,QRIS,44100
O002601,2025-06-19,C0093,G005,Cash,16400
O002602,2025-09-04,C0090,G009,Transfer,25975
O002603,2025-01-22,C0013,G001,QRIS,84075
O002604,2025-08-25,C0064,G010,Transfer,58000
O002605,2025-04-27,C0018,G003,E-Wallet,58750
O002606,2025-12-05,C0100,G008,Cash,83275
O002607,2025-10-31,C0006,G008,E-Wallet,3500
O002608,2025-07-19,C0027,G003,E-Wallet,30000
O002609,2025-04-20,C0015,G009,Cash,6500
O002610,2025-04-12,C0036,G005,E-Wallet,4275
O002611,2025-03-21,C0054,G009,E-Wallet,33200
O002612,2025-08-16,C0053,G006,QRIS,68875
O002613,2025-08-25,C0082,G004,QRIS,70400
O002614,2025-12-21,C0005,G009,Cash,114050
O002615,2025-08-19,C0005,G006,Cash,124675
O002616,2025-09-24,C0002,G005,Transfer,118500
O002617,2025-12-17,C0078,G005,E-Wallet,54150
O002618,2025-03-28,C0012,G005,Transfer,48600
O002619,2025-05-10,C0082,G010,QRIS,59400
O002620,2025-12-15,C0019,G008,E-Wallet,34000
O002621,2025-09-02,C0059,G005,Transfer,52300
O002622,2025-09-02,C0007,G008,E-Wallet,61650
O002623,2025-01-09,C0062,G004,Transfer,62700
O002624,2025-06-02,C0027,G008,QRIS,74500
O002625,2025-06-07,C0057,G008,QRIS,27150
O002626,2025-06-16,C0058,G009,Transfer,118500
O002627,2025-10-30,C0004,G004,Transfer,9900
O002628,2025-09-09,C0060,G001,Cash,44100
O002629,2025-04-29,C0013,G007,QRIS,42625
O002630,2025-12-24,C0069,G009,Transfer,104000
O002631,2025-09-25,C0062,G010,QRIS,15500
O002632,2025-03-12,C0013,G008,QRIS,45200
O002633,2025-01-31,C0088,G003,Cash,35850
O002634,2025-09-23,C0011,G003,QRIS,54000
O002635,2025-12-24,C0004,G001,Transfer,17625
O002636,2025-11-09,C0019,G008,E-Wallet,19050
O002637,2025-12-01,C0059,G009,QRIS,23725
O002638,2025-11-29,C0069,G005,Cash,98150
O002639,2025-04-11,C0026,G008,E-Wallet,48675
O002640,2025-01-29,C0026,G008,QRIS,137600
O002641,2025-02-09,C0022,G010,QRIS,87500
O002642,2025-07-12,C0006,G008,Transfer,9975
O002643,2025-03-28,C0063,G002,Cash,69750
O002644,2025-11-05,C0003,G007,Cash,44100
O002645,2025-05-04,C0062,G003,Transfer,140050
O002646,2025-10-31,C0096,G003,E-Wallet,20800
O002647,2025-10-18,C0100,G005,E-Wallet,63450
O002648,2025-05-10,C0092,G005,Transfer,45000
O002649,2025-08-09,C0087,G009,Cash,9000
O002650,2025-10-24,C0004,G006,E-Wallet,115200
O002651,2025-06-20,C0018,G001,Cash,143950
O002652,2025-05-31,C0040,G005,Transfer,63800
O002653,2025-02-27,C0069,G005,Cash,70475
O002654,2025-04-03,C0050,G005,Transfer,29575
O002655,2025-12-17,C0075,G009,E-Wallet,110300
O002656,2025-11-03,C0077,G009,Transfer,102100
